RA,Dec,mag,x,y,x0,y0
173.0970833,-26.74666667,6.16,,,,
136.7495833,1.462777778,6.17,,,,
178.3616667,-35.06666667,6.17,,,,
182.5104167,-34.705,6.17,,,,
125.0545833,-0.909444444,6.18,,,,
134.91625,-19.20805556,6.18,,,,
207.5270833,-29.08138889,6.18,,,,
129.3629167,-4.933611111,6.19,,,,
149.7754167,-23.95027778,6.21,,,,
179.2654167,-33.31527778,6.21,,,,
206.1904167,-25.50083333,6.21,,,,
165.6016667,-26.83138889,6.23,,,,
181.48625,-35.69388889,6.23,,,,
142.4579167,-23.34527778,6.24,,,,
143.33375,-7.19,6.24,,,,
148.6320833,-22.48833333,6.24,,,,
152.4854167,-12.09583333,6.24,,,,
160.6304167,-13.975,6.24,,,,
213.305,-26.61222222,6.24,,,,
131.52875,-11.00638889,6.25,,,,
153.3308333,-27.02888889,6.25,,,,
142.385,-4.247222222,6.26,,,,
142.2591667,-1.256944444,6.27,,,,
152.1479167,-15.61166667,6.27,,,,
149.19375,-26.55027778,6.28,,,,
159.0191667,-26.675,6.29,,,,
174.255,-32.98805556,6.29,,,,
224.3066667,-29.15777778,6.29,,,,
143.8904167,-19.58361111,6.31,,,,
144.9475,-10.57027778,6.31,,,,
194.3883333,-22.75388889,6.31,,,,
124.8129167,-10.16583333,6.32,,,,
128.85375,2.743611111,6.33,,,,
133.1008333,5.34,6.33,,,,
140.23125,-15.61777778,6.33,,,,
183.4029167,-33.79277778,6.33,,,,
213.1020833,-24.36416667,6.34,,,,
137.9816667,5.468333333,6.35,,,,
138.85375,-15.02472222,6.35,,,,
130.99875,4.334722222,6.37,,,,
145.08375,-10.76916667,6.37,,,,
128.13875,-15.02944444,6.38,,,,
168.0616667,-32.43388889,6.38,,,,
127.1216667,-2.517222222,6.39,,,,
144.4645833,-9.424444444,6.4,,,,
131.3366667,-2.600833333,6.41,,,,
127.0820833,-8.816111111,6.43,,,,
179.7266667,-25.90888889,6.43,,,,
153.1575,-19.15361111,6.44,,,,
163.7983333,-20.665,6.44,,,,
175.285,-29.19638889,6.44,,,,
191.97375,-24.85166667,6.44,,,,
130.5408333,-11.96611111,6.45,,,,
169.4133333,-34.73722222,6.45,,,,
171.99375,-35.32861111,6.45,,,,
203.14375,-29.56527778,6.45,,,,
207.835,-24.39083333,6.45,,,,
165.8170833,-31.96083333,6.46,,,,
188.01875,-32.53361111,6.46,,,,
202.88875,-28.11277778,6.47,,,,
176.8154167,-30.28694444,6.48,,,,
177.6545833,-27.27777778,6.48,,,,
216.44875,-26.8525,6.48,,,,
158.9120833,-18.56916667,6.49,,,,
167.0658333,-29.97277778,6.49,,,,
125.3341667,-1.602222222,6.5,,,,
155.3695833,-23.71083333,6.5,,,,
183.3041667,-34.12555556,6.5,,,,
197.9133333,-26.55166667,6.5,,,,
129.5845833,-6.6625,6.51,,,,
155.2825,-17.985,6.51,,,,
155.4,-22.52833333,6.51,,,,
157.7141667,-26.48388889,6.51,,,,
159.2983333,-11.74861111,6.52,,,,
140.7120833,-9.838888889,6.53,,,,
141.8108333,-9.223611111,6.54,,,,
166.9766667,-30.17472222,6.54,,,,
154.19,-20.67055556,6.57,,,,
126.8216667,-6.409722222,6.59,,,,
134.5341667,1.541666667,6.59,,,,
166.785,-32.58722222,6.59,,,,
205.37875,-23.44972222,6.59,,,,
139.8904167,-11.31416667,6.62,,,,
194.1254167,-26.46027778,6.62,,,,
130.2566667,-9.051944444,6.63,,,,
133.8733333,-7.971111111,6.67,,,,
161.9083333,-15.26194444,6.67,,,,
150.9225,-25.31666667,6.7,,,,
166.66125,-28.72777778,6.77,,,,
133.8729167,-7.970277778,6.91,,,,
