name,type,RA,Dec,Extension,Flux_Density,l,b,x,y
3FHL J1120.8+4212,PointSource,170.2008817,42.20166101,,4.93822E-15,,,,
3FHL J1127.8+3615,PointSource,171.9687417,36.25527606,,1.95661E-15,,,,
3FHL J1128.9+3704,PointSource,172.2451365,37.07880598,,5.42321E-16,,,,
3FHL J0854.3+4408,PointSource,133.5845963,44.14204379,,7.62413E-16,,,,
3FHL J0903.2+4650,PointSource,135.8073739,46.84956401,,1.10725E-15,,,,
3FHL J0920.8+4442,PointSource,140.2236659,44.70123817,,3.49572E-15,,,,
3FHL J0022.0+0006,PointSource,5.503234769,0.105809959,,1.22108E-16,,,,
3FHL J0030.5-0210,PointSource,7.642247262,-2.180036089,,5.93218E-15,,,,
3FHL J0038.1+0012,PointSource,9.540312371,0.215769393,,1.38526E-15,,,,
3FHL J0043.4-0443,PointSource,10.87004344,-4.721834044,,8.62113E-16,,,,
3FHL J1153.7-2553,PointSource,178.4258411,-25.89800703,,5.96745E-16,,,,
3FHL J1156.6-2247,PointSource,179.1528612,-22.79155006,,1.9657E-15,,,,
3FHL J1159.1-2140,PointSource,179.7880067,-21.67816115,,1.57968E-15,,,,
3FHL J1335.3-2950,PointSource,203.8466957,-29.84668633,,3.07641E-16,,,,
3FHL J1339.0-2359,PointSource,204.7621426,-23.9956168,,6.46453E-16,,,,
3FHL J1347.0-2959,PointSource,206.7748674,-29.99840596,,6.4867E-16,,,,
3FHL J0312.7+2013,PointSource,48.19645714,20.21778522,,4.6258E-16,,,,
3FHL J0318.8+2135,PointSource,49.70574707,21.59923622,,1.63104E-15,,,,
3FHL J0319.8+1845,PointSource,49.97055337,18.75402236,,1.11913E-15,,,,
3FHL J0322.0+2336,PointSource,50.51092072,23.60398887,,2.37844E-15,,,,
3FHL J0327.6+2619,PointSource,51.91931686,26.330301,,1.72715E-15,,,,
3FHL J1132.2-4737,PointSource,173.068036,-47.61727811,,1.06184E-16,,,,
3FHL J0442.7-0018,PointSource,70.67885463,-0.315316863,,2.41691E-15,,,,
3FHL J1751.5+0938,PointSource,267.878273,9.637080976,,3.8959E-15,,,,
3FHL J1225.9-7315,PointSource,186.4772622,-73.2570964,,9.8241E-16,,,,
3FHL J1240.5-7148,PointSource,190.1492271,-71.81115878,,3.38735E-15,,,,
3FHL J1308.6-6705,PointSource,197.1641864,-67.09853002,,2.45705E-15,,,,
3FHL J1330.2-7003,PointSource,202.5680215,-70.05034062,,2.77059E-15,,,,
3FHL J0338.5+1302,PointSource,54.63136536,13.04000106,,4.53011E-15,,,,
3FHL J0350.0+0640,PointSource,57.51264826,6.682573267,,2.03214E-16,,,,
3FHL J0407.4+0740,PointSource,61.86517762,7.67456911,,1.69403E-15,,,,
3FHL J0316.6+4120,PointSource,49.17386369,41.33482371,,1.74004E-16,,,,
3FHL J0319.8+4130,PointSource,49.95999601,41.51228205,,5.62574E-14,,,,
3FHL J1830.0+1323,PointSource,277.5217807,13.39486507,,1.8471E-15,,,,
3FHL J1844.4+1547,PointSource,281.1115828,15.79876674,,4.61197E-15,,,,
3FHL J1855.3+0751,PointSource,283.835012,7.866544008,,3.12762E-16,,,,
3FHL J1846.4+0919,PointSource,281.6114231,9.327319452,,6.10013E-15,,,,
3FHL J1043.1+2409,PointSource,160.7764957,24.15543054,,1.43835E-15,,,,
3FHL J1054.5+2211,PointSource,163.6449579,22.19520691,,2.36251E-15,,,,
3FHL J1109.3+2412,PointSource,167.3358278,24.20903754,,8.25111E-16,,,,
3FHL J0333.9+6537,PointSource,53.47874398,65.62330812,,2.63649E-15,,,,
3FHL J0402.9+6433,PointSource,60.7329694,64.55644163,,5.53325E-16,,,,
3FHL J0848.9+7017,PointSource,132.2353719,70.29758934,,1.27378E-15,,,,
3FHL J2109.7+0440,PointSource,317.4261034,4.669757675,,3.82144E-15,,,,
3FHL J2110.2+0404,PointSource,317.5578216,4.076778502,,1.62077E-15,,,,
3FHL J1911.5+0310,PointSource,287.8911797,3.175465182,,2.44296E-15,,,,
3FHL J1917.9+0331,PointSource,289.4992509,3.523904175,,4.45086E-16,,,,
3FHL J0723.0-0732,PointSource,110.7544643,-7.535652985,,7.13459E-16,,,,
3FHL J0725.7-0548,PointSource,111.4320522,-5.814623168,,1.72745E-15,,,,
3FHL J0730.3-1141,PointSource,112.5761958,-11.68863551,,2.01134E-14,,,,
3FHL J0730.5-0535,PointSource,112.6484053,-5.597354155,,3.66871E-16,,,,
3FHL J0725.5-0504,PointSource,111.3928751,-5.073362769,,1.64691E-16,,,,
3FHL J1829.4+4845,PointSource,277.3553451,48.76052231,,5.85292E-16,,,,
3FHL J1838.8+4802,PointSource,279.7169151,48.04448254,,4.34522E-15,,,,
3FHL J1852.3+4855,PointSource,283.0858471,48.92450182,,3.08735E-15,,,,
3FHL J1914.0+4438,PointSource,288.5184753,44.63791374,,6.09337E-16,,,,
3FHL J1843.4-4835,PointSource,280.8627893,-48.58919011,,1.4381E-15,,,,
3FHL J1037.6+5711,PointSource,159.4212608,57.19279007,,1.47098E-14,,,,
3FHL J0648.3+1744,PointSource,102.0794768,17.74708235,,1.23651E-16,,,,
3FHL J0648.7+1517,PointSource,102.1869273,15.28416458,,2.54513E-15,,,,
3FHL J0650.6+2055,PointSource,102.6513488,20.92973618,,1.1759E-15,,,,
3FHL J0700.1+1303,PointSource,105.0467339,13.06332384,,1.32568E-15,,,,
3FHL J0633.9+1746,PointSource,98.47846986,17.77430572,,4.51254E-13,,,,
3FHL J1615.4+4711,PointSource,243.8666685,47.19518366,,1.12742E-15,,,,
3FHL J1411.8+5249,PointSource,212.9650031,52.82292827,,4.18201E-16,,,,
3FHL J1415.6+4830,PointSource,213.9147871,48.51522381,,1.33308E-15,,,,
3FHL J1419.7+5423,PointSource,214.9465786,54.39066659,,1.00897E-15,,,,
3FHL J0158.7-3930,PointSource,29.69653857,-39.50585446,,1.43221E-15,,,,
3FHL J0200.1-4109,PointSource,30.04137835,-41.16169191,,1.00945E-15,,,,
3FHL J0134.4+2638,PointSource,23.60527754,26.64958661,,1.27324E-15,,,,
3FHL J0138.0+2248,PointSource,24.51009841,22.80092289,,4.30377E-16,,,,
3FHL J0144.5+2705,PointSource,26.14372428,27.09396849,,1.00657E-14,,,,
3FHL J2050.0+0408,PointSource,312.5082493,4.14658249,,2.76822E-15,,,,
3FHL J2055.0+0014,PointSource,313.7525385,0.235962937,,6.6097E-16,,,,
3FHL J2055.4-0022,PointSource,313.854973,-0.37288067,,6.55113E-16,,,,
3FHL J2104.2-0212,PointSource,316.0685246,-2.216064446,,6.46905E-16,,,,
3FHL J2108.8-0251,PointSource,317.2128367,-2.857516755,,2.58741E-16,,,,
3FHL J0014.0-5024,PointSource,3.503800194,-50.40033719,,5.98168E-16,,,,
3FHL J0021.8-5140,PointSource,5.463915056,-51.67554676,,2.12591E-15,,,,
3FHL J0026.5-4602,PointSource,6.644248284,-46.04417686,,3.52163E-16,,,,
3FHL J0844.9-5458,PointSource,131.242614,-54.97367266,,3.57225E-15,,,,
3FHL J0845.8-5551,PointSource,131.4524098,-55.85805937,,1.04334E-16,,,,
3FHL J0852.5-5756,PointSource,133.1334902,-57.94047204,,1.76143E-15,,,,
3FHL J0856.4-5308,PointSource,134.1228979,-53.14441636,,8.03973E-16,,,,
3FHL J0904.9-5735,PointSource,136.2358126,-57.59313959,,3.23934E-15,,,,
3FHL J0854.8+2006,PointSource,133.7121427,20.10042959,,6.81922E-15,,,,
3FHL J0856.8+2057,PointSource,134.2001525,20.95099688,,1.36667E-15,,,,
3FHL J0902.4+2050,PointSource,135.6037686,20.84954471,,3.92064E-15,,,,
3FHL J0908.9+2311,PointSource,137.2379258,23.19077709,,2.99338E-15,,,,
3FHL J1125.1-2102,PointSource,171.2921941,-21.03338068,,1.74364E-15,,,,
3FHL J1127.0-1857,PointSource,171.7605039,-18.9590611,,1.28868E-14,,,,
3FHL J1137.8-1710,PointSource,174.4716418,-17.17125355,,1.35767E-15,,,,
3FHL J1410.8+7406,PointSource,212.7212493,74.10545697,,1.27455E-15,,,,
3FHL J1059.1-1134,PointSource,164.7897176,-11.58271743,,4.71542E-15,,,,
3FHL J1115.2-0705,PointSource,168.8129249,-7.085596107,,9.36555E-16,,,,
3FHL J1058.6+5628,PointSource,164.6645251,56.46826047,,6.19263E-15,,,,
3FHL J1118.0+5355,PointSource,169.5176946,53.92821491,,2.04572E-15,,,,
3FHL J0029.4+2052,PointSource,7.364803943,20.86898143,,4.27008E-16,,,,
3FHL J0045.3+2127,PointSource,11.32778833,21.46341836,,4.05509E-15,,,,
3FHL J1728.3+5013,PointSource,262.0899962,50.22202392,,3.9205E-15,,,,
3FHL J1739.4+4955,PointSource,264.8723636,49.91694025,,1.34867E-15,,,,
3FHL J1740.0+4737,PointSource,265.0118469,47.62107492,,1.08263E-15,,,,
3FHL J1740.4+5210,PointSource,265.1249104,52.17065523,,2.68873E-15,,,,
3FHL J1740.7+5346,PointSource,265.1821547,53.77889171,,1.01704E-15,,,,
3FHL J2308.8+5424,PointSource,347.2247138,54.40606551,,8.81913E-16,,,,
3FHL J2321.4+5112,PointSource,350.3606849,51.20523205,,2.01698E-15,,,,
3FHL J2347.0+5142,PointSource,356.768778,51.70077769,,3.46572E-15,,,,
3FHL J2347.9+5435,PointSource,356.9805423,54.59742601,,1.40713E-15,,,,
3FHL J2317.3-4532,PointSource,349.3380659,-45.54172879,,2.80131E-15,,,,
3FHL J2322.8-4916,PointSource,350.7079453,-49.26765989,,1.37622E-15,,,,
3FHL J2325.4-4759,PointSource,351.3589449,-47.99244927,,2.4483E-15,,,,
3FHL J2329.2-4955,PointSource,352.3117548,-49.92717918,,2.1416E-14,,,,
3FHL J1628.3-3343,PointSource,247.0830512,-33.71948509,,1.21862E-15,,,,
3FHL J1637.8-3448,PointSource,249.4720675,-34.81507502,,3.84181E-15,,,,
3FHL J1659.7-3132,PointSource,254.9352285,-31.54167097,,3.62296E-15,,,,
3FHL J2051.0+3040e,DiffuseSource,312.75,30.67,1.65,4.96012E-15,,,,
3FHL J2053.8+2922,PointSource,313.4658523,29.37468228,,4.38912E-15,,,,
3FHL J2115.2+2933,PointSource,318.8213066,29.56080217,,2.57949E-15,,,,
3FHL J2116.2+3339,PointSource,319.0614231,33.65076564,,9.30681E-15,,,,
3FHL J0208.2-6839,PointSource,32.05502643,-68.65320613,,6.55601E-16,,,,
3FHL J0213.9-6950,PointSource,33.49009819,-69.83679287,,5.91894E-16,,,,
3FHL J0217.0-6636,PointSource,34.26459572,-66.61362953,,2.78081E-15,,,,
3FHL J0236.8-6137,PointSource,39.2103607,-61.62830599,,1.45126E-15,,,,
3FHL J0538.8-4405,PointSource,84.70411043,-44.09143552,,7.08234E-14,,,,
3FHL J0550.4-4356,PointSource,87.60538094,-43.93775605,,1.03294E-15,,,,
3FHL J0556.4-4351,PointSource,89.11322124,-43.85782295,,1.08178E-15,,,,
3FHL J0604.2-4816,PointSource,91.05185227,-48.28175109,,7.1998E-16,,,,
3FHL J0606.3-4730,PointSource,91.59600653,-47.50876166,,1.24816E-15,,,,
3FHL J0228.0-3101,PointSource,37.02307071,-31.02685303,,2.23769E-15,,,,
3FHL J0235.5-2938,PointSource,38.89083205,-29.63821101,,1.90204E-16,,,,
3FHL J0238.4-3117,PointSource,39.61715515,-31.2862418,,1.53878E-15,,,,
3FHL J0241.0-3037,PointSource,40.26095276,-30.62729466,,6.21204E-16,,,,
3FHL J2146.5-1343,PointSource,326.64892,-13.72506403,,8.9937E-15,,,,
3FHL J2150.2-1412,PointSource,327.5726931,-14.20853007,,6.38837E-16,,,,
3FHL J2158.1-1502,PointSource,329.5406365,-15.04179517,,2.0864E-15,,,,
3FHL J1136.5+7009,PointSource,174.1311728,70.15264168,,1.98449E-15,,,,
3FHL J1136.4+6737,PointSource,174.1214724,67.61834165,,1.41089E-15,,,,
3FHL J1141.4+6805,PointSource,175.3686272,68.09926319,,4.72813E-16,,,,
3FHL J1220.2+7103,PointSource,185.0518139,71.05526807,,1.65506E-15,,,,
3FHL J1907.0+0713,PointSource,286.7523774,7.228698367,,8.79689E-15,,,,
3FHL J1911.0+0905,PointSource,287.7519827,9.095061863,,2.46334E-14,,,,
3FHL J1907.9+0602,PointSource,286.9792627,6.036014858,,3.45218E-14,,,,
3FHL J1345.5-3356,PointSource,206.3894844,-33.94750433,,1.46703E-15,,,,
3FHL J1353.8-3936,PointSource,208.4521534,-39.61662706,,5.66061E-16,,,,
3FHL J1359.8-3744,PointSource,209.9687574,-37.74991182,,1.03636E-15,,,,
3FHL J1401.0-3716,PointSource,210.2725458,-37.2788836,,8.07397E-16,,,,
3FHL J1406.7-3932,PointSource,211.6847897,-39.54586009,,5.2095E-16,,,,
3FHL J0256.4+0334,PointSource,44.10073941,3.573595123,,1.44243E-15,,,,
3FHL J0258.9+0554,PointSource,44.72512674,5.902818966,,2.07554E-15,,,,
3FHL J0259.4+0747,PointSource,44.85846719,7.785056584,,2.98483E-15,,,,
3FHL J0308.4+0408,PointSource,47.11946716,4.133602325,,1.39544E-15,,,,
3FHL J0314.3+0620,PointSource,48.58072314,6.343426158,,4.24351E-16,,,,
3FHL J1542.1-2915,PointSource,235.5250021,-29.25488562,,7.36059E-16,,,,
3FHL J1547.2-2802,PointSource,236.8011817,-28.04593659,,6.58322E-16,,,,
3FHL J1549.7-3045,PointSource,237.4476107,-30.75163791,,6.36839E-16,,,,
3FHL J1553.6-3119,PointSource,238.4059589,-31.32917342,,3.33392E-15,,,,
3FHL J1601.0-3052,PointSource,240.2528727,-30.87816845,,2.21444E-15,,,,
3FHL J1943.9+2117,PointSource,295.9999207,21.28791308,,1.19489E-15,,,,
3FHL J1941.3-6207,PointSource,295.3491973,-62.1292477,,5.74213E-15,,,,
3FHL J1955.0-5640,PointSource,298.7555831,-56.67860002,,4.04364E-16,,,,
3FHL J2002.1-5736,PointSource,300.539189,-57.61485653,,1.2715E-15,,,,
3FHL J1500.9+2238,PointSource,225.248282,22.64022514,,2.5884E-15,,,,
3FHL J1508.7+2708,PointSource,227.1883544,27.14417438,,5.64628E-16,,,,
3FHL J1515.9+2423,PointSource,228.9981676,24.39539602,,5.85295E-16,,,,
3FHL J1517.0+2638,PointSource,229.258467,26.64185029,,7.3142E-16,,,,
3FHL J0217.8+0143,PointSource,34.46224517,1.725692291,,1.0564E-14,,,,
3FHL J0227.3+0200,PointSource,36.82808712,2.002652236,,6.50123E-16,,,,
3FHL J1811.2-2800,PointSource,272.8037257,-28.00310525,,1.29955E-15,,,,
3FHL J1823.6-3454,PointSource,275.9065794,-34.90148355,,2.5177E-15,,,,
3FHL J2241.2+4120,PointSource,340.3146834,41.34344024,,2.95613E-15,,,,
3FHL J2244.2+4057,PointSource,341.0557436,40.9535629,,4.83214E-15,,,,
3FHL J2250.0+3825,PointSource,342.508771,38.42805054,,8.49158E-16,,,,
3FHL J2252.0+4031,PointSource,343.022178,40.51818822,,1.51118E-15,,,,
3FHL J2300.0+4054,PointSource,345.0187774,40.9029187,,7.46197E-16,,,,
3FHL J0529.2+0935,PointSource,82.31018484,9.587921111,,1.60894E-15,,,,
3FHL J0532.7+0732,PointSource,83.184445,7.536998144,,7.82539E-15,,,,
3FHL J0540.2+0654,PointSource,85.06677151,6.912717182,,1.46693E-15,,,,
3FHL J1418.0+2543,PointSource,214.5009524,25.72912673,,6.9532E-16,,,,
3FHL J1427.0+2348,PointSource,216.7564754,23.80339359,,6.34807E-14,,,,
3FHL J0706.5+3744,PointSource,106.6308982,37.73838519,,3.86912E-15,,,,
3FHL J1421.5-1654,PointSource,215.3912771,-16.91293551,,7.91812E-16,,,,
3FHL J1427.4-1824,PointSource,216.8550122,-18.402343,,2.88533E-15,,,,
3FHL J1507.9-6228e,DiffuseSource,226.984,-62.467,0.362345,1.9767E-15,,,,
3FHL J1443.0-6227e,DiffuseSource,220.76,-62.45,0.3,1.23645E-15,,,,
3FHL J1459.4-6052,PointSource,224.8550113,-60.88127602,,5.1883E-15,,,,
3FHL J1412.0+3835,PointSource,213.0156459,38.59921647,,7.9126E-16,,,,
3FHL J1418.4+3542,PointSource,214.6204214,35.7118499,,7.37918E-15,,,,
3FHL J1423.1+3738,PointSource,215.7880179,37.64338338,,9.27921E-16,,,,
3FHL J1425.0+3614,PointSource,216.270883,36.24828312,,1.57474E-15,,,,
3FHL J0909.7-0231,PointSource,137.4451241,-2.528461924,,5.05843E-16,,,,
3FHL J1540.7+1448,PointSource,235.1949569,14.81568115,,2.31491E-16,,,,
3FHL J1541.7+1413,PointSource,235.4333923,14.22997439,,9.47339E-16,,,,
3FHL J1548.4+1456,PointSource,237.1080513,14.94440239,,3.66865E-15,,,,
3FHL J1439.8+4957,PointSource,219.9514797,49.9538954,,1.66701E-15,,,,
3FHL J1450.9+5202,PointSource,222.7301291,52.03765893,,2.53316E-15,,,,
3FHL J1454.5+5124,PointSource,223.632252,51.41386867,,6.73094E-15,,,,
3FHL J0719.4+3307,PointSource,109.8535304,33.12964672,,5.61199E-15,,,,
3FHL J0730.4+3307,PointSource,112.6080985,33.12022536,,7.60858E-16,,,,
3FHL J0352.9-3622,PointSource,58.23408153,-36.37915113,,1.07367E-15,,,,
3FHL J0403.7-3607,PointSource,60.94659652,-36.11893008,,4.40854E-15,,,,
3FHL J0420.4-3744,PointSource,65.12313523,-37.74234788,,2.33578E-15,,,,
3FHL J0428.6-3756,PointSource,67.16937797,-37.94110473,,6.85451E-14,,,,
3FHL J2148.1-0733,PointSource,327.0264794,-7.552133746,,4.90318E-16,,,,
3FHL J2156.9-0854,PointSource,329.2305892,-8.900283253,,2.12105E-15,,,,
3FHL J2209.7-0451,PointSource,332.4397458,-4.863830252,,2.68593E-16,,,,
3FHL J2225.8-0803,PointSource,336.4580218,-8.059001051,,8.50962E-16,,,,
3FHL J2340.8+8015,PointSource,355.2243785,80.25926412,,5.1759E-15,,,,
3FHL J0007.0+7303,PointSource,1.764680704,73.05597712,,1.74364E-13,,,,
3FHL J0039.2+4330,PointSource,9.814182855,43.50697257,,2.07652E-15,,,,
3FHL J0040.3+4049,PointSource,10.0869731,40.82543806,,1.19502E-16,,,,
3FHL J0041.5+3759,PointSource,10.37653068,37.99573071,,2.91732E-16,,,,
3FHL J0047.9+3947,PointSource,11.97659042,39.78961386,,1.88619E-15,,,,
3FHL J0049.0+4224,PointSource,12.27132782,42.4033062,,4.70869E-16,,,,
3FHL J1911.3-2007,PointSource,287.8471394,-20.13149226,,7.4687E-15,,,,
3FHL J1911.5-1908,PointSource,287.8817342,-19.13952313,,1.36448E-15,,,,
3FHL J1917.7-1921,PointSource,289.4382774,-19.36619071,,5.84512E-15,,,,
3FHL J1923.4-2502,PointSource,290.8502859,-25.04874271,,1.22046E-15,,,,
3FHL J1923.5-2102,PointSource,290.8927619,-21.04167823,,3.69532E-15,,,,
3FHL J1934.2-2419,PointSource,293.5618196,-24.32045716,,6.9541E-16,,,,
3FHL J1824.3-0621,PointSource,276.0751118,-6.351437507,,6.2704E-15,,,,
3FHL J1223.4+8041,PointSource,185.8601869,80.69664998,,4.40067E-15,,,,
3FHL J1223.6+7953,PointSource,185.9145237,79.89870213,,8.05122E-16,,,,
3FHL J1319.9+7758,PointSource,199.9777959,77.97103392,,6.24311E-16,,,,
3FHL J0758.9+2705,PointSource,119.7320844,27.08452952,,9.62404E-16,,,,
3FHL J0812.5+2821,PointSource,123.1468933,28.35652438,,1.01459E-15,,,,
3FHL J0814.5+2941,PointSource,123.636803,29.68641499,,5.17036E-16,,,,
3FHL J0818.4+2816,PointSource,124.602868,28.26986371,,1.16997E-15,,,,
3FHL J0811.0-7529,PointSource,122.7638776,-75.49828817,,7.18569E-15,,,,
3FHL J0953.3-7659,PointSource,148.3483048,-76.99321893,,6.07175E-16,,,,
3FHL J0508.0+6737,PointSource,77.00137902,67.61969709,,4.5529E-15,,,,
3FHL J0527.5+6648,PointSource,81.89252591,66.80336333,,1.19397E-15,,,,
3FHL J0559.5+6409,PointSource,89.87695603,64.16190684,,5.86247E-16,,,,
3FHL J0534.0+6800,PointSource,83.52227062,68.00145821,,3.4877E-15,,,,
3FHL J0521.6+0104,PointSource,80.40988273,1.066728471,,9.95777E-16,,,,
3FHL J0526.0-0050,PointSource,81.50122467,-0.849489947,,2.1729E-15,,,,
3FHL J0503.6+4518,PointSource,75.9186838,45.31600683,,1.34056E-15,,,,
3FHL J0528.4+3851,PointSource,82.12196079,38.86047943,,3.85954E-16,,,,
3FHL J2139.4-4234,PointSource,324.8618159,-42.58305461,,4.99314E-15,,,,
3FHL J2143.1-3930,PointSource,325.7936048,-39.50055415,,4.47058E-16,,,,
3FHL J0607.4+4739,PointSource,91.85072044,47.66095964,,5.82327E-15,,,,
3FHL J0611.2+4325,PointSource,92.81541829,43.42523865,,1.56311E-15,,,,
3FHL J0612.8+4122,PointSource,93.21429982,41.37241236,,1.4507E-14,,,,
3FHL J0625.3+4438,PointSource,96.3314209,44.64937186,,2.03264E-15,,,,
3FHL J0228.2-5545,PointSource,37.0545685,-55.7511115,,2.18813E-15,,,,
3FHL J0231.0-5755,PointSource,37.75752862,-57.92658317,,4.89212E-16,,,,
3FHL J0244.4-5819,PointSource,41.12314484,-58.32730317,,8.48629E-16,,,,
3FHL J0301.4-5618,PointSource,45.36346656,-56.31416767,,1.04727E-15,,,,
3FHL J2105.9+7508,PointSource,316.4780012,75.14013024,,6.18971E-16,,,,
3FHL J1552.7-5611e,DiffuseSource,238.2,-56.19,0.21,1.47746E-14,,,,
3FHL J1600.3-5811,PointSource,240.0918881,-58.19549969,,1.70621E-15,,,,
3FHL J0844.2+5312,PointSource,131.0657745,53.20990023,,1.27908E-15,,,,
3FHL J0849.9+5108,PointSource,132.4937939,51.14184401,,3.7949E-15,,,,
3FHL J0850.0+4855,PointSource,132.5025583,48.92292852,,3.73482E-15,,,,
3FHL J0856.8+5136,PointSource,134.2229776,51.60663181,,3.98612E-17,,,,
3FHL J1145.9-0637,PointSource,176.4758858,-6.621803555,,9.49381E-16,,,,
3FHL J1159.5-0724,PointSource,179.8893001,-7.409711878,,3.08471E-15,,,,
3FHL J1204.2-0709,PointSource,181.0719329,-7.153702996,,1.96274E-15,,,,
3FHL J1209.3+4118,PointSource,182.3478846,41.31239405,,1.75837E-15,,,,
3FHL J0334.3+3920,PointSource,53.59117509,39.33843268,,2.3128E-16,,,,
3FHL J0342.2+3858,PointSource,55.55589729,38.97908429,,1.37235E-15,,,,
3FHL J0340.3+4129,PointSource,55.09884299,41.4902297,,7.41688E-15,,,,
3FHL J0322.6-3712e,DiffuseSource,50.67,-37.21,0.35,9.64051E-16,,,,
3FHL J0334.2-4008,PointSource,53.55223121,-40.14645889,,7.47018E-15,,,,
3FHL J0334.2-3726,PointSource,53.56949311,-37.44433766,,6.15026E-15,,,,
3FHL J1748.1+2703,PointSource,267.049983,27.05288033,,5.03372E-16,,,,
3FHL J1753.9+2442,PointSource,268.4905606,24.70501896,,1.22679E-15,,,,
3FHL J1800.2+2813,PointSource,270.0656448,28.2224881,,9.50206E-16,,,,
3FHL J1808.7+2420,PointSource,272.1907102,24.33974272,,3.55821E-16,,,,
3FHL J1809.8+2911,PointSource,272.4511661,29.18637352,,3.31659E-15,,,,
3FHL J0558.1-3838,PointSource,89.53883433,-38.64298963,,1.99926E-15,,,,
3FHL J0602.7-4019,PointSource,90.69165265,-40.31942578,,2.738E-15,,,,
3FHL J0626.5-4259,PointSource,96.63342148,-42.9873125,,2.55572E-15,,,,
3FHL J1236.3+3858,PointSource,189.0786601,38.97571992,,7.94344E-16,,,,
3FHL J0935.2-1735,PointSource,143.814008,-17.58379816,,1.32328E-15,,,,
3FHL J0936.4-2109,PointSource,144.1065662,-21.16591759,,1.01887E-15,,,,
3FHL J0937.8-1434,PointSource,144.4665483,-14.57121518,,9.14366E-16,,,,
3FHL J0223.9-7941,PointSource,35.99575462,-79.69538798,,9.56609E-16,,,,
3FHL J0532.8-8326,PointSource,83.21522662,-83.43617579,,7.16848E-16,,,,
3FHL J1047.5-6217,PointSource,161.8939518,-62.29947072,,1.36296E-15,,,,
3FHL J1051.3-6519,PointSource,162.8470293,-65.31768681,,1.02231E-15,,,,
3FHL J1616.2-5054e,DiffuseSource,244.06,-50.91,0.32,8.67711E-15,,,,
3FHL J1619.7-5059,PointSource,244.9474979,-50.99383859,,1.75618E-15,,,,
3FHL J1626.3-4915,PointSource,246.5995927,-49.25626972,,3.23788E-15,,,,
3FHL J1620.7-4928,PointSource,245.1832671,-49.46834624,,3.92038E-14,,,,
3FHL J1622.9-5004,PointSource,245.7458974,-50.07324027,,2.10455E-14,,,,
3FHL J1623.4+0858,PointSource,245.862744,8.967748968,,1.45663E-15,,,,
3FHL J1640.1+0629,PointSource,250.0418783,6.488674738,,2.42569E-16,,,,
3FHL J1650.9+0430,PointSource,252.7483958,4.501313187,,1.48269E-15,,,,
3FHL J1809.4+2041,PointSource,272.3588598,20.68905984,,9.5399E-16,,,,
3FHL J1819.2+2135,PointSource,274.8078785,21.58673759,,3.43831E-15,,,,
3FHL J0007.9+4711,PointSource,1.993145782,47.19197911,,5.97776E-15,,,,
3FHL J0009.4+5030,PointSource,2.350379309,50.50487743,,9.82516E-15,,,,
3FHL J0015.7+5551,PointSource,3.933662842,55.86485104,,5.50301E-16,,,,
3FHL J0933.5-5240,PointSource,143.3883157,-52.6714066,,1.33592E-15,,,,
3FHL J1125.9-0743,PointSource,171.4823819,-7.719565478,,4.62915E-16,,,,
3FHL J0426.7+6827,PointSource,66.69033419,68.45215572,,1.39041E-15,,,,
3FHL J0431.8+7403,PointSource,67.97435372,74.05474549,,3.50426E-15,,,,
3FHL J0516.3+7350,PointSource,79.09104116,73.84995841,,6.97213E-16,,,,
3FHL J1754.1+3212,PointSource,268.546386,32.20344538,,5.65954E-15,,,,
3FHL J1813.5+3144,PointSource,273.3957881,31.73866503,,1.47837E-15,,,,
3FHL J1820.4+3623,PointSource,275.109874,36.39420244,,1.39348E-15,,,,
3FHL J1243.2+7634,PointSource,190.8047985,76.56872056,,1.89414E-16,,,,
3FHL J1243.0+7316,PointSource,190.7673319,73.27426498,,1.0119E-16,,,,
3FHL J1406.2-2508,PointSource,211.5526304,-25.13478787,,4.98512E-16,,,,
3FHL J1416.1-2417,PointSource,214.0305371,-24.29224755,,9.85604E-16,,,,
3FHL J1716.1+2308,PointSource,259.0472123,23.13793504,,4.01918E-16,,,,
3FHL J1736.0+2032,PointSource,264.0166797,20.5484885,,1.52908E-15,,,,
3FHL J1744.0+1935,PointSource,266.0141142,19.59205427,,1.56034E-15,,,,
3FHL J1931.1+0937,PointSource,292.7892557,9.628167953,,9.83734E-15,,,,
3FHL J1933.3+0726,PointSource,293.3336443,7.448067357,,1.65927E-15,,,,
3FHL J1942.7+1033,PointSource,295.6970134,10.55833442,,6.83965E-15,,,,
3FHL J1949.5+0906,PointSource,297.3985821,9.111916466,,1.85738E-15,,,,
3FHL J1946.0+0937,PointSource,296.5082629,9.617032348,,3.29373E-16,,,,
3FHL J1504.3+1030,PointSource,226.0870873,10.50232414,,2.20123E-14,,,,
3FHL J1506.7+0813,PointSource,226.6905841,8.218801567,,2.60482E-15,,,,
3FHL J1523.2+0533,PointSource,230.8102984,5.560328912,,9.59908E-17,,,,
3FHL J2356.2+4035,PointSource,359.0745492,40.59853934,,5.24271E-16,,,,
3FHL J2358.5+3829,PointSource,359.6265914,38.49628125,,1.41036E-15,,,,
3FHL J1315.9-0732,PointSource,198.9832574,-7.545209777,,1.72303E-15,,,,
3FHL J1332.0-0510,PointSource,203.0217391,-5.172676551,,3.92373E-15,,,,
3FHL J1748.9+4321,PointSource,267.2428287,43.36620813,,2.71205E-15,,,,
