RA,Dec,mag,x,y,x0,y0
56.95666667,-36.10583333,6.21,,,,
67.85791667,-13.645,6.21,,,,
58.30416667,-18.43444444,6.22,,,,
75.20416667,-5.753333333,6.22,,,,
54.90958333,-3.393055556,6.23,,,,
67.54041667,-13.59222222,6.24,,,,
53.65583333,-9.868611111,6.25,,,,
47.82,-16.02527778,6.26,,,,
61.48541667,-8.856111111,6.26,,,,
72.42583333,-13.76972222,6.26,,,,
65.16125,-6.245555556,6.27,,,,
69.21208333,-30.71666667,6.3,,,,
44.90958333,-32.50722222,6.31,,,,
43.21041667,-9.441111111,6.32,,,,
51.54875,-41.63694444,6.32,,,,
55.0475,-15.22666667,6.33,,,,
69.00666667,-3.611944444,6.33,,,,
61.44458333,-20.51222222,6.34,,,,
40.83458333,-40.5275,6.36,,,,
42.69958333,-39.93166667,6.36,,,,
64.7625,-33.905,6.37,,,,
68.80833333,-9.736666667,6.37,,,,
47.6475,-23.73833333,6.38,,,,
61.03625,-16.58888889,6.39,,,,
65.7825,-35.54472222,6.38,,,,
62.69083333,-35.27388889,6.44,,,,
63.40916667,-1.149722222,6.44,,,,
56.02583333,-40.66027778,6.45,,,,
60.85291667,-20.14416667,6.46,,,,
41.79666667,-22.48555556,6.47,,,,
41.68833333,-21.63972222,6.49,,,,
55.3075,-11.80305556,6.49,,,,
66.235,-34.7575,6.56,,,,
55.34333333,-19.58472222,6.59,,,,
70.89625,-8.796111111,6.7,,,,
70.89416667,-8.793611111,6.82,,,,
24.70083333,-53.43888889,6.84,,,,
41.31875,-46.28722222,6.85,,,,
57.65666667,-36.42527778,6.86,,,,
41.98333333,-12.46055556,6.9,,,,
60.90333333,-20.15833333,7.01,,,,
