RA,Dec,mag,x,y,x0,y0
138.8108333,-45.55555556,6.25,,,,
133.8304167,-45.04166667,6.26,,,,
135.5266667,-39.4025,6.27,,,,
155.9183333,-41.95333333,6.27,,,,
139.8858333,-55.18666667,6.28,,,,
138.3275,-42.27361111,6.29,,,,
127.6633333,-44.73722222,6.3,,,,
128.6220833,-37.61138889,6.3,,,,
132.0008333,-52.85055556,6.3,,,,
154.1675,-51.205,6.3,,,,
127.8525,-39.06416667,6.31,,,,
138.3579167,-38.61638889,6.31,,,,
139.42625,-54.49527778,6.33,,,,
127.8733333,-54.39416667,6.34,,,,
131.91875,-41.73722222,6.36,,,,
149.09125,-51.33611111,6.37,,,,
127.795,-47.86666667,6.39,,,,
132.4683333,-39.14166667,6.39,,,,
133.17,-52.12916667,6.39,,,,
135.7716667,-53.54972222,6.4,,,,
149.0225,-40.82472222,6.41,,,,
132.0366667,-42.46388889,6.43,,,,
123.8470833,-50.44944444,6.44,,,,
128.8025,-39.97,6.47,,,,
129.6870833,-53.09055556,6.47,,,,
133.46125,-40.4475,6.47,,,,
137.4379167,-49.42472222,6.48,,,,
140.9366667,-37.75722222,6.48,,,,
148.25,-55.37333333,6.48,,,,
128.3329167,-38.37111111,6.49,,,,
150.1433333,-56.94666667,6.52,,,,
151.5295833,-52.18805556,6.52,,,,
140.6529167,-39.77472222,6.54,,,,
129.3329167,-40.1475,6.55,,,,
132.86625,-42.50444444,6.55,,,,
136.81125,-51.21194444,6.73,,,,
