RA,Dec,l,b,x,y
14.65416667,-71.53333333,,,,
15.92916667,-71.68333333,,,,
17.475,-72.21666667,,,,
17.4625,-72.76666667,,,,
16.50833333,-73.43333333,,,,
12.775,-73.85,,,,
10.625,-73.85,,,,
9.191666667,-73.6,,,,
8.708333333,-73.15,,,,
8.829166667,-72.91666667,,,,
10.33333333,-72.71666667,,,,
12.9,-71.76666667,,,,
13.85,-71.63333333,,,,
14.65416667,-71.53333333,,,,
