RA,Dec,l,b,x,y
260.9375,-12.31666667,,,,
261.0458333,-13.2,,,,
260.1625,-13.78333333,,,,
257.4583333,-14.66666667,,,,
255.0916667,-16.33333333,,,,
253.6375,-19.1,,,,
253.9291667,-21.16666667,,,,
251.9208333,-22.78333333,,,,
251.1458333,-24.75,,,,
249.3666667,-26.2,,,,
249.2125,-27.68333333,,,,
249.1625,-31.41666667,,,,
249.9291667,-32.91666667,,,,
250.8916667,-32.93333333,,,,
250.8875,-33.36666667,,,,
248.7833333,-34.7,,,,
248.1166667,-35.43333333,,,,
