RA,Dec,mag,x,y,x0,y0
106.5095833,-38.38277778,6.11,,,,
113.5533333,-33.46333333,6.11,,,,
123.495,-36.34111111,6.11,,,,
125.695,-13.05472222,6.11,,,,
100.30875,-40.34972222,6.12,,,,
117.52375,-19.52361111,6.12,,,,
120.1204167,-48.87138889,6.12,,,,
121.1729167,-19.72805556,6.13,,,,
125.1141667,-22.92472222,6.13,,,,
106.3833333,-34.77777778,6.14,,,,
117.0354167,-40.65222222,6.14,,,,
121.4370833,-33.56916667,6.14,,,,
118.66625,-34.84694444,6.15,,,,
123.9954167,-35.90277778,6.16,,,,
124.34625,-16.285,6.16,,,,
125.3508333,-39.62083333,6.16,,,,
115.3483333,-22.33722222,6.18,,,,
114.6358333,-38.78111111,6.19,,,,
122.2925,-35.455,6.2,,,,
101.5504167,-37.77555556,6.21,,,,
113.3420833,-14.33833333,6.21,,,,
123.96875,-30.92583333,6.21,,,,
104.6741667,-45.76805556,6.22,,,,
119.3333333,-47.89027778,6.22,,,,
104.3233333,-35.5075,6.23,,,,
117.3691667,-13.35333333,6.23,,,,
103.5095833,-50.61166667,6.26,,,,
113.30625,-40.05888889,6.26,,,,
122.44875,-42.64055556,6.26,,,,
92.14416667,-44.35611111,6.27,,,,
100.5683333,-38.39861111,6.29,,,,
104.1904167,-35.34166667,6.29,,,,
120.8729167,-42.94861111,6.29,,,,
100.8470833,-39.19333333,6.3,,,,
109.8070833,-33.72722222,6.3,,,,
113.0929167,-35.96138889,6.3,,,,
92.66625,-45.28194444,6.31,,,,
110.9929167,-35.83777778,6.31,,,,
116.7741667,-39.33138889,6.31,,,,
103.61125,-42.36555556,6.32,,,,
117.3675,-44.75194444,6.32,,,,
117.8354167,-43.09555556,6.32,,,,
119.80125,-49.97666667,6.32,,,,
125.8216667,-38.28583333,6.32,,,,
119.095,-30.28527778,6.33,,,,
114.0325,-22.16055556,6.34,,,,
116.9104167,-15.99083333,6.34,,,,
119.8058333,-49.97361111,6.34,,,,
120.5258333,-37.05055556,6.34,,,,
91.11833333,-45.03666667,6.35,,,,
117.9204167,-12.81944444,6.36,,,,
122.18125,-20.36305556,6.36,,,,
114.32,-23.775,6.37,,,,
122.1566667,-37.68138889,6.37,,,,
123.42125,-33.56916667,6.37,,,,
112.21375,-31.84833333,6.38,,,,
114.4383333,-38.01055556,6.38,,,,
116.6870833,-12.67527778,6.39,,,,
105.2075,-33.46527778,6.4,,,,
115.92875,-38.20194444,6.4,,,,
115.3408333,-44.63222222,6.41,,,,
102.8866667,-48.2925,6.42,,,,
105.565,-43.40416667,6.43,,,,
116.9383333,-16.01444444,6.43,,,,
123.2145833,-37.92444444,6.43,,,,
124.8725,-34.59027778,6.43,,,,
118.8070833,-30.9175,6.44,,,,
122.7566667,-37.29222222,6.44,,,,
126.4141667,-17.43944444,6.44,,,,
117.75,-24.52833333,6.45,,,,
117.6766667,-44.57972222,6.45,,,,
124.4929167,-30.00333333,6.45,,,,
103.19625,-43.97583333,6.46,,,,
106.31875,-50.36027778,6.46,,,,
92.34708333,-49.56277778,6.49,,,,
114.8620833,-26.86305556,6.5,,,,
91.75791667,-45.09138889,6.51,,,,
103.1654167,-42.50444444,6.52,,,,
113.3054167,-43.08638889,6.52,,,,
123.1916667,-29.91083333,6.52,,,,
114.4120833,-14.44111111,6.53,,,,
126.5733333,-39.05944444,6.53,,,,
115.4916667,-38.52888889,6.54,,,,
116.2691667,-37.88777778,6.54,,,,
102.4908333,-45.45,6.55,,,,
115.9129167,-25.50388889,6.55,,,,
115.2195833,-31.66083333,6.56,,,,
117.4383333,-20.20694444,6.56,,,,
126.88875,-20.84388889,6.56,,,,
115.77875,-49.99277778,6.57,,,,
116.6391667,-40.05972222,6.57,,,,
91.19541667,-48.45861111,6.58,,,,
99.98708333,-38.15888889,6.58,,,,
112.095,-37.81027778,6.58,,,,
114.6008333,-39.99138889,6.59,,,,
95.02541667,-48.74111111,6.6,,,,
114.4366667,-35.27722222,6.6,,,,
124.2258333,-21.32027778,6.6,,,,
112.9283333,-35.88777778,6.61,,,,
120.0816667,-45.45694444,6.61,,,,
101.51375,-39.54,6.62,,,,
100.2054167,-47.67472222,6.65,,,,
112.6766667,-37.33972222,6.65,,,,
113.62,-26.11666667,6.65,,,,
122.2779167,-30.3225,6.65,,,,
112.8575,-36.15277778,6.68,,,,
124.5525,-37.37416667,6.7,,,,
114.7795833,-18.67916667,6.72,,,,
126.7116667,-29.21527778,6.73,,,,
113.49375,-39.90583333,6.76,,,,
115.1808333,-27.94583333,6.76,,,,
119.10125,-40.73638889,6.78,,,,
105.995,-43.61166667,6.79,,,,
111.1970833,-37.29083333,6.84,,,,
115.7791667,-38.86416667,6.89,,,,
116.3695833,-14.68611111,6.89,,,,
111.1966667,-37.29,6.97,,,,
94.695,-50.35916667,7.04,,,,
112.2145833,-31.84694444,7.13,,,,
126.5758333,-39.06027778,7.25,,,,
