RA,Dec,mag,x,y,x0,y0
146.4808333,-58.79416667,6.22,,,,
154.0129167,-59.90333333,6.22,,,,
158.55375,-60.98777778,6.23,,,,
119.21125,-59.12638889,6.25,,,,
161.57,-60.60333333,6.25,,,,
146.7779167,-65.0725,6.26,,,,
161.0808333,-70.86,6.26,,,,
104.665,-55.72944444,6.27,,,,
142.8870833,-66.71944444,6.27,,,,
161.1104167,-72.44388889,6.27,,,,
113.6645833,-51.47472222,6.28,,,,
120.38125,-55.455,6.28,,,,
122.1020833,-63.80111111,6.28,,,,
130.5870833,-55.77416667,6.29,,,,
121.17875,-62.83611111,6.3,,,,
140.8641667,-60.3025,6.3,,,,
138.8958333,-57.57805556,6.32,,,,
117.08,-56.47111111,6.33,,,,
119.9175,-60.2075,6.33,,,,
130.1816667,-57.54527778,6.34,,,,
149.0404167,-71.38944444,6.35,,,,
155.9620833,-57.95388889,6.35,,,,
167.8729167,-71.43638889,6.35,,,,
127.40125,-55.19111111,6.36,,,,
129.805,-60.31722222,6.36,,,,
161.91125,-57.46777778,6.36,,,,
136.5316667,-64.49972222,6.37,,,,
118.7520833,-52.58305556,6.38,,,,
133.725,-58.24,6.38,,,,
114.0070833,-55.8875,6.39,,,,
152.8966667,-58.82805556,6.4,,,,
94.46541667,-52.73305556,6.41,,,,
103.1891667,-59.34111111,6.41,,,,
153.3383333,-61.65888889,6.41,,,,
166.6008333,-64.83972222,6.41,,,,
124.4825,-59.16694444,6.42,,,,
150.7058333,-62.15638889,6.42,,,,
160.3233333,-59.67694444,6.42,,,,
115.5425,-58.63083333,6.43,,,,
157.6633333,-61.35611111,6.43,,,,
119.5891667,-51.44861111,6.44,,,,
136.2,-57.8525,6.44,,,,
104.6508333,-56.39472222,6.45,,,,
101.6729167,-54.69472222,6.46,,,,
146.41875,-57.18555556,6.46,,,,
161.13375,-70.855,6.46,,,,
96.20083333,-52.80638889,6.51,,,,
126.8641667,-55.01166667,6.53,,,,
144.02125,-64.95055556,6.56,,,,
101.35875,-52.20111111,6.57,,,,
103.1954167,-54.09,6.57,,,,
149.3133333,-64.48944444,6.58,,,,
110.0904167,-52.30972222,6.6,,,,
117.4783333,-60.05111111,6.72,,,,
167.7279167,-58.45527778,6.88,,,,
