name,type,RA,Dec,Extension,Flux_Density,l,b,x,y
2FGL J0516.8-6207,PointSource,79.21907806,-62.11753845,,3.33E-12,,,,
2FGL J0525.5-6011,PointSource,81.39412689,-60.19639206,,6.36E-14,,,,
2FGL J0505.9+6116,PointSource,76.49023438,61.27390289,,3.45E-14,,,,
2FGL J0526.8+6326,PointSource,81.71819553,63.43698899,,3.67E-13,,,,
2FGL J1514.0-5915e,DiffuseSource,228.507,-59.256,0.25,,,,,
2FGL J1503.9-5800c,PointSource,225.9947662,-58.00757599,,1.23E-12,,,,
2FGL J1510.9-5808c,PointSource,227.7352142,-58.13830948,,8.98E-13,,,,
2FGL J1509.6-5850,PointSource,227.4027006,-58.8350612,,8.69E-12,,,,
2FGL J0621.2+2508,PointSource,95.31546021,25.13895988,,3.19E-13,,,,
2FGL J1518.0+6526,PointSource,229.5166626,65.43704987,,4.44E-14,,,,
2FGL J0641.1+1006c,PointSource,100.2937698,10.10410309,,5.74E-12,,,,
2FGL J0643.2+0858,PointSource,100.8147679,8.981665566,,7.11E-12,,,,
2FGL J0631.5+1035,PointSource,97.88298761,10.59498786,,4.95E-12,,,,
2FGL J0658.4+0633,PointSource,104.6123734,6.555505276,,6.40E-13,,,,
2FGL J2014.7+0646,PointSource,303.6847534,6.781242847,,1.78E-14,,,,
2FGL J2021.5+0632,PointSource,305.3912048,6.541995525,,2.92E-13,,,,
2FGL J2017.3+0603,PointSource,304.349823,6.053956985,,2.66E-12,,,,
2FGL J1310.9+0036,PointSource,197.7402039,0.607362747,,5.88E-15,,,,
2FGL J1312.7+0051,PointSource,198.1833801,0.854416251,,1.98E-12,,,,
2FGL J1614.9-5212,PointSource,243.7448425,-52.20625687,,6.65E-14,,,,
2FGL J1615.0-5051,PointSource,243.7579651,-50.85175705,,1.97E-11,,,,
2FGL J1615.2-5138,PointSource,243.8012543,-51.63524246,,1.52E-12,,,,
2FGL J1619.7-5040c,PointSource,244.9318085,-50.68063736,,9.51E-13,,,,
2FGL J1620.6-5111c,PointSource,245.1657562,-51.19388962,,1.34E-11,,,,
2FGL J0750.6+1230,PointSource,117.6521699,12.51424374,,7.63E-12,,,,
2FGL J1622.8-0314,PointSource,245.720993,-3.243039608,,6.75E-13,,,,
2FGL J1625.2-0020,PointSource,246.3032532,-0.334621221,,1.86E-12,,,,
2FGL J2206.6+6500,PointSource,331.6534424,65.00045013,,1.32E-11,,,,
2FGL J2221.0+6307,PointSource,335.2650452,63.13188171,,3.50E-11,,,,
2FGL J0841.6+7052,PointSource,130.4195646,70.88033104,,4.00E-11,,,,
2FGL J0856.0+7136,PointSource,134.0086212,71.6083374,,1.09E-12,,,,
2FGL J0955.9+6936,PointSource,148.9815521,69.61543274,,1.88E-12,,,,
2FGL J0905.6+1357,PointSource,136.4028653,13.96368863,,1.94E-13,,,,
2FGL J0913.0+1553,PointSource,138.2513089,15.89321494,,2.44E-13,,,,
2FGL J0923.5+1508,PointSource,140.895,15.138,,3.94E-13,,,,
2FGL J2114.1+5440,PointSource,318.539048,54.67327668,,6.84E-13,,,,
2FGL J2128.7+5824,PointSource,322.1772766,58.40594101,,2.20E-11,,,,
2FGL J0217.9+0143,PointSource,34.48329544,1.730257154,,1.31E-11,,,,
2FGL J0227.3+0203,PointSource,36.84449711,2.066374809,,4.91E-14,,,,
2FGL J1112.4+3450,PointSource,168.1076508,34.8495903,,6.87E-12,,,,
2FGL J1127.6+3622,PointSource,171.9075165,36.37011337,,5.66E-13,,,,
2FGL J1129.5+3758,PointSource,172.3791046,37.97071075,,1.30E-12,,,,
2FGL J0137.6-2430,PointSource,24.40568038,-24.50876569,,5.19E-12,,,,
2FGL J0145.1-2732,PointSource,26.27890059,-27.54809005,,3.65E-11,,,,
2FGL J0156.5-2419,PointSource,29.13899231,-24.32699394,,3.35E-14,,,,
2FGL J0159.6-2741,PointSource,29.91226006,-27.69625473,,3.78E-13,,,,
2FGL J1130.9+5809,PointSource,172.731155,58.16318701,,1.47E-13,,,,
2FGL J1151.5+5857,PointSource,177.8802731,58.95781525,,6.80E-14,,,,
2FGL J1620.8-4928,PointSource,245.2086792,-49.48114014,,1.24E-11,,,,
2FGL J1622.8-5006,PointSource,245.7171326,-50.10824203,,2.26E-12,,,,
2FGL J1624.0-4941c,PointSource,246.0145569,-49.69494629,,2.18E-12,,,,
2FGL J1628.1-4857c,PointSource,247.0446777,-48.96014404,,3.59E-11,,,,
2FGL J1254.2-2203,PointSource,193.571,-22.052,,4.87E-13,,,,
2FGL J1258.8-2223,PointSource,194.7182465,-22.38399887,,3.59E-12,,,,
2FGL J1304.1-2415,PointSource,196.0323334,-24.26391983,,9.12E-14,,,,
2FGL J1256.5-1145,PointSource,194.1390381,-11.75286675,,2.83E-13,,,,
2FGL J1258.4-1801,PointSource,194.608017,-18.03164864,,6.18E-12,,,,
2FGL J0019.4-5645,PointSource,4.857320309,-56.75580597,,2.06E-12,,,,
2FGL J1307.6-6704,PointSource,196.9007263,-67.07621765,,6.87E-12,,,,
2FGL J1312.0-6458,PointSource,198.006,-64.973,,5.50E-12,,,,
2FGL J2325.4+1650,PointSource,351.36203,16.84765053,,1.41E-13,,,,
2FGL J2334.8+1431,PointSource,353.7178345,14.52554512,,1.67E-13,,,,
2FGL J2339.0+2125,PointSource,354.7694397,21.42349052,,1.54E-14,,,,
2FGL J2352.0+1753,PointSource,358.0186834,17.8975305,,1.32E-13,,,,
2FGL J1335.3-4058,PointSource,203.8428345,-40.98021698,,1.98E-13,,,,
2FGL J2000.0+6509,PointSource,300.0204163,65.15716553,,2.90E-12,,,,
2FGL J2036.6+6551,PointSource,309.1660984,65.85694333,,8.46E-14,,,,
2FGL J1339.2-2348,PointSource,204.8053894,-23.81320381,,5.84E-13,,,,
2FGL J1346.0-2605,PointSource,206.5048883,-26.09352622,,5.30E-13,,,,
2FGL J1346.6-6027,PointSource,206.6633301,-60.46577072,,1.10E-12,,,,
2FGL J1349.9-6222,PointSource,207.4806519,-62.38099289,,6.97E-12,,,,
2FGL J1625.7-2526,PointSource,246.4275055,-25.44101524,,2.01E-11,,,,
2FGL J1627.0-2425c,PointSource,246.7600708,-24.42853546,,4.06E-12,,,,
2FGL J0616.9+5701,PointSource,94.24109158,57.02841776,,1.89E-13,,,,
2FGL J0644.6+6034,PointSource,101.1698456,60.57460022,,4.45E-13,,,,
2FGL J1441.6-5956,PointSource,220.41439,-59.93709578,,1.55E-12,,,,
2FGL J1446.6-5753,PointSource,221.6615906,-57.89358139,,3.55E-11,,,,
2FGL J1430.0-5909,PointSource,217.5106354,-59.16607666,,2.99E-11,,,,
2FGL J1459.4-6054,PointSource,224.8566742,-60.91262436,,7.73E-11,,,,
2FGL J1558.3+8513,PointSource,239.576767,85.2197876,,3.40E-12,,,,
2FGL J1738.9+8716,PointSource,264.7336426,87.27288055,,6.06E-13,,,,
2FGL J1936.9+8402,PointSource,294.2388306,84.04112244,,1.20E-13,,,,
2FGL J1422.3-6841,PointSource,215.5786285,-68.69628143,,5.95E-12,,,,
2FGL J1601.1-4220,PointSource,240.2785492,-42.33559036,,5.83E-12,,,,
2FGL J1610.6-4002,PointSource,242.6644102,-40.04299184,,1.57E-11,,,,
2FGL J1209.7+1807,PointSource,182.4429389,18.12167997,,9.51E-13,,,,
2FGL J1214.6+1309,PointSource,183.6598511,13.16264915,,3.93E-12,,,,
2FGL J1214.8+1653,PointSource,183.7243347,16.89973259,,2.94E-13,,,,
2FGL J0928.8-3530,PointSource,142.2232056,-35.50450516,,9.42E-14,,,,
2FGL J0952.7-3717,PointSource,148.189,-37.294,,1.73E-12,,,,
2FGL J0955.0-3949,PointSource,148.762619,-39.8238678,,4.79E-12,,,,
2FGL J2029.4+4924,PointSource,307.367467,49.40737771,,8.07E-12,,,,
2FGL J2041.2+4735,PointSource,310.3224487,47.59431458,,4.44E-12,,,,
2FGL J2254.1+1401,PointSource,343.5306091,14.03133678,,1.99E-13,,,,
2FGL J1639.8-5145,PointSource,249.9510193,-51.76507187,,7.71E-12,,,,
2FGL J1641.8-5319,PointSource,250.4657745,-53.32569504,,2.58E-12,,,,
2FGL J1658.4-5322,PointSource,254.6171722,-53.36788177,,2.16E-11,,,,
2FGL J1630.2-4752,PointSource,247.565,-47.874,,4.88E-14,,,,
2FGL J1631.7-4720c,PointSource,247.926178,-47.34547806,,1.15E-12,,,,
2FGL J1632.4-4820c,PointSource,248.1138611,-48.33607101,,4.23E-13,,,,
2FGL J1632.4-4753c,PointSource,248.1139984,-47.89149475,,3.52E-13,,,,
2FGL J1634.4-4743c,PointSource,248.6153717,-47.73316956,,3.40E-13,,,,
2FGL J2016.3-0904,PointSource,304.0780029,-9.070252419,,8.25E-13,,,,
2FGL J2023.4-1137,PointSource,305.8589478,-11.63047981,,5.26E-13,,,,
2FGL J2025.6-0736,PointSource,306.4161377,-7.605216026,,1.14E-10,,,,
2FGL J2039.1-1046,PointSource,309.7863464,-10.77893734,,1.08E-12,,,,
2FGL J0721.5+0404c,PointSource,110.3799328,4.067620213,,3.33E-12,,,,
2FGL J0739.2+0138,PointSource,114.8188324,1.648056865,,7.06E-11,,,,
2FGL J1729.5-0854,PointSource,262.3814392,-8.907339096,,2.45E-11,,,,
2FGL J1733.1-1307,PointSource,263.2794495,-13.1276598,,6.22E-11,,,,
2FGL J1730.6-0353,PointSource,262.6598206,-3.895050764,,1.01E-12,,,,
2FGL J1728.2+0429,PointSource,262.0690308,4.488990784,,9.45E-12,,,,
2FGL J1730.7+0023,PointSource,262.6851196,0.395226508,,4.59E-12,,,,
2FGL J1256.1-0547,PointSource,194.0423889,-5.793693542,,6.36E-10,,,,
2FGL J1313.0-0425,PointSource,198.2588043,-4.423404694,,7.25E-13,,,,
2FGL J1745.5-0751,PointSource,266.3848877,-7.852318287,,4.71E-14,,,,
2FGL J1744.6-1135,PointSource,266.1528489,-11.58655534,,7.63E-12,,,,
2FGL J1803.6+2523c,PointSource,270.9068909,25.39584351,,1.63E-11,,,,
2FGL J1809.4+2042,PointSource,272.3681641,20.71183968,,1.09E-13,,,,
2FGL J1818.7+2138,PointSource,274.69,21.643,,2.67E-13,,,,
2FGL J1657.5-4652,PointSource,254.3912659,-46.87479401,,5.27E-13,,,,
2FGL J1658.1-4743,PointSource,254.5404205,-47.73287964,,1.36E-12,,,,
2FGL J1754.1-2930,PointSource,268.5370789,-29.50919533,,7.14E-12,,,,
2FGL J1759.4-2954,PointSource,269.8583679,-29.91342545,,1.84E-12,,,,
2FGL J1813.6-2821,PointSource,273.404,-28.354,,1.51E-12,,,,
2FGL J2031.0+1938,PointSource,307.7729492,19.64136314,,9.34E-14,,,,
2FGL J2042.1+2428,PointSource,310.5329895,24.46989059,,3.64E-14,,,,
2FGL J2043.2+1711,PointSource,310.8090515,17.18372536,,5.59E-12,,,,
2FGL J1015.1+4925,PointSource,153.7884674,49.43244553,,1.01E-11,,,,
2FGL J1031.0+5053,PointSource,157.7614746,50.89468765,,2.03E-13,,,,
2FGL J1053.6+4928,PointSource,163.4166718,49.47260666,,9.26E-14,,,,
2FGL J2338.1-0229,PointSource,354.535553,-2.486191511,,1.07E-11,,,,
2FGL J2339.6-0532,PointSource,354.9090881,-5.54203558,,5.36E-12,,,,
2FGL J2215.7+5135,PointSource,333.9393616,51.58636475,,8.70E-13,,,,
2FGL J2243.9+2021,PointSource,340.9976501,20.35616302,,7.19E-13,,,,
2FGL J2255.2+2408,PointSource,343.8126221,24.14613533,,4.17E-13,,,,
2FGL J0001.7-4159,PointSource,0.43884927,-41.99647903,,2.52E-13,,,,
2FGL J0012.9-3954,PointSource,3.246382236,-39.90050888,,3.29E-13,,,,
2FGL J1906.5+0720,PointSource,286.6469727,7.342556477,,2.52E-11,,,,
2FGL J1907.9+0602,PointSource,286.9856567,6.034284115,,8.50E-11,,,,
2FGL J2108.7-0246,PointSource,317.1804199,-2.780103922,,2.32E-14,,,,
2FGL J1653.9+3945,PointSource,253.4814301,39.76308823,,2.31E-12,,,,
2FGL J1959.9+4212,PointSource,299.9784452,42.20989181,,1.34E-13,,,,
2FGL J2001.1+4352,PointSource,300.2878418,43.87909317,,3.83E-12,,,,
2FGL J2012.1+4630,PointSource,303.034668,46.50796509,,4.13E-13,,,,
2FGL J1049.4+1551,PointSource,162.3714447,15.85305977,,2.76E-14,,,,
2FGL J1731.8-3004,PointSource,262.969574,-30.07335854,,9.34E-13,,,,
2FGL J1733.2-2913c,PointSource,263.3041382,-29.22665405,,5.53E-13,,,,
2FGL J1738.9-2908,PointSource,264.7361145,-29.14019585,,3.01E-11,,,,
2FGL J0048.8-6347,PointSource,12.21817493,-63.79554367,,9.65E-14,,,,
2FGL J0051.4-6241,PointSource,12.86023331,-62.68616486,,1.46E-13,,,,
2FGL J0116.6-6153,PointSource,19.17472076,-61.88711929,,1.35E-14,,,,
2FGL J0101.2-6425,PointSource,15.31226063,-64.42024231,,1.90E-12,,,,
2FGL J0219.1-1725,PointSource,34.77973557,-17.42579651,,5.13E-14,,,,
2FGL J0222.0-1615,PointSource,35.51769257,-16.26435089,,2.30E-12,,,,
2FGL J0322.0+2336,PointSource,50.51556439,23.61120962,,3.84E-13,,,,
2FGL J0326.1+2226,PointSource,51.53608704,22.43912506,,5.39E-11,,,,
2FGL J1911.1-2005,PointSource,287.7907715,-20.09701729,,6.97E-11,,,,
2FGL J1911.5-1908,PointSource,287.8931885,-19.13538551,,4.88E-14,,,,
2FGL J1917.6-1921,PointSource,289.4232483,-19.3502655,,6.27E-13,,,,
2FGL J1923.5-2105,PointSource,290.8840637,-21.08688354,,5.35E-11,,,,
2FGL J0438.8-4521,PointSource,69.72241974,-45.36488724,,2.09E-12,,,,
2FGL J0449.4-4350,PointSource,72.37103271,-43.83843231,,6.52E-12,,,,
2FGL J0456.1-4613,PointSource,74.04148865,-46.21757126,,2.29E-11,,,,
2FGL J1959.9+3336c,PointSource,299.9906169,33.60063923,,1.76E-11,,,,
2FGL J2004.4+3339c,PointSource,301.1203613,33.66210175,,4.12E-13,,,,
2FGL J1953.0+3253,PointSource,298.2537537,32.88654327,,5.00E-11,,,,
2FGL J1653.6-0159,PointSource,253.402298,-1.996186733,,1.25E-11,,,,
2FGL J1659.2-0142,PointSource,254.8226471,-1.715429187,,1.93E-13,,,,
2FGL J0014.3-0509,PointSource,3.581163645,-5.152954102,,7.66E-13,,,,
2FGL J0017.6-0510,PointSource,4.403640747,-5.182488441,,3.88E-12,,,,
2FGL J0516.7+2634,PointSource,79.19956959,26.56946706,,1.07E-11,,,,
2FGL J0524.1+2843,PointSource,81.03086853,28.71849632,,5.35E-13,,,,
2FGL J0537.7-5716,PointSource,84.43276215,-57.27435303,,2.22E-14,,,,
2FGL J0540.4-5415,PointSource,85.10853577,-54.25326157,,6.67E-12,,,,
2FGL J0543.9-5532,PointSource,85.99210358,-55.53365707,,2.18E-13,,,,
2FGL J1946.1-3115,PointSource,296.5477295,-31.25953293,,8.02E-13,,,,
2FGL J1952.6-3252,PointSource,298.156,-32.869,,1.85E-12,,,,
2FGL J0737.1-3235,PointSource,114.2936839,-32.58741378,,2.47E-12,,,,
2FGL J0742.7-3113,PointSource,115.6778183,-31.22462845,,7.12E-13,,,,
2FGL J0747.5-3305,PointSource,116.8887177,-33.09156799,,2.87E-12,,,,
2FGL J0942.8-7558,PointSource,145.7118073,-75.97560883,,2.03E-12,,,,
2FGL J0953.9-7659,PointSource,148.475235,-76.99113464,,1.06E-13,,,,
2FGL J1007.7+0621,PointSource,151.9324493,6.352901459,,1.34E-12,,,,
2FGL J1012.1+0631,PointSource,153.0474999,6.52248484,,2.02E-13,,,,
2FGL J1016.0+0513,PointSource,154.0140686,5.229100227,,2.09E-12,,,,
2FGL J1018.6+0531,PointSource,154.6589813,5.524048805,,2.08E-12,,,,
2FGL J2315.7-5014,PointSource,348.9491272,-50.24182129,,5.74E-13,,,,
2FGL J2323.0-4918,PointSource,350.7642212,-49.31321326,,2.28E-14,,,,
2FGL J2325.4-4758,PointSource,351.3672535,-47.98122914,,3.86E-13,,,,
2FGL J2329.2-4956,PointSource,352.3170471,-49.93899918,,7.37E-11,,,,
2FGL J2329.7-4744,PointSource,352.4483948,-47.74058533,,1.02E-12,,,,
2FGL J2321.0+2737,PointSource,350.2590637,27.62106514,,1.18E-12,,,,
2FGL J1105.4-7622,PointSource,166.3681488,-76.37088776,,1.76E-12,,,,
2FGL J1214.9+5004,PointSource,183.7293396,50.0814209,,9.89E-14,,,,
2FGL J1226.9+4940,PointSource,186.7392,49.6742,,4.57E-13,,,,
2FGL J1228.6+4857,PointSource,187.1698914,48.95343781,,7.97E-13,,,,
2FGL J1832.7-5700,PointSource,278.1774902,-57.00989532,,1.01E-12,,,,
2FGL J1842.3-5839,PointSource,280.5880432,-58.65989304,,3.84E-14,,,,
2FGL J1828.7+3231,PointSource,277.180542,32.52809143,,5.99E-13,,,,
2FGL J1836.2+3137,PointSource,279.0739441,31.61670113,,7.23E-13,,,,
2FGL J1841.7+3221,PointSource,280.4353333,32.3519516,,2.88E-13,,,,
2FGL J1848.5+3216,PointSource,282.1272583,32.27407074,,1.30E-12,,,,
2FGL J1848.6+3241,PointSource,282.170105,32.6902504,,9.59E-13,,,,
2FGL J2308.0+1457,PointSource,347.0158081,14.9520874,,1.20E-12,,,,
2FGL J2314.0+1446,PointSource,348.5141602,14.76881504,,6.43E-14,,,,
2FGL J1513.6-3233,PointSource,228.4022064,-32.56488419,,6.59E-12,,,,
2FGL J1936.8-4721,PointSource,294.2135194,-47.35652327,,3.02E-14,,,,
2FGL J1959.9-4727,PointSource,299.9879516,-47.45509951,,1.58E-13,,,,
2FGL J2009.5-4850,PointSource,302.3750305,-48.83382034,,8.60E-13,,,,
2FGL J2139.3-4236,PointSource,324.8405457,-42.60795593,,9.66E-12,,,,
2FGL J1818.6+0903,PointSource,274.6676636,9.056752205,,1.89E-12,,,,
2FGL J1821.8+0830,PointSource,275.4598999,8.508495331,,1.03E-12,,,,
2FGL J1824.5+1013,PointSource,276.1469085,10.22484358,,1.38E-13,,,,
2FGL J1827.6+1149,PointSource,276.9153137,11.81911659,,1.49E-12,,,,
2FGL J1835.4+1036,PointSource,278.8585205,10.60995483,,1.57E-12,,,,
2FGL J1829.8-0204c,PointSource,277.4519348,-2.076888084,,9.13E-13,,,,
2FGL J1832.0-0200,PointSource,278.0030823,-2.016191006,,4.60E-11,,,,
2FGL J1839.0-0102,PointSource,279.7645127,-1.035267748,,5.51E-11,,,,
2FGL J1849.3-0055,PointSource,282.3279724,-0.916916668,,1.51E-12,,,,
2FGL J1849.9-0125c,PointSource,282.4934692,-1.425820827,,3.09E-12,,,,
2FGL J1850.7-0014c,PointSource,282.6911807,-0.248005989,,3.72E-11,,,,
2FGL J1712.4-3941,PointSource,258.1112671,-39.68721771,,4.21E-14,,,,
2FGL J1715.4-4024c,PointSource,258.8731689,-40.40113449,,5.71E-13,,,,
2FGL J2129.8-0428,PointSource,322.4674072,-4.482335567,,4.90E-13,,,,
2FGL J2133.8-0154,PointSource,323.466095,-1.906204104,,2.28E-12,,,,
2FGL J0515.5+7355,PointSource,78.88748932,73.92770386,,1.06E-14,,,,
2FGL J2047.9+4536c,PointSource,311.9998779,45.61510468,,4.56E-11,,,,
2FGL J2102.2+4546,PointSource,315.5599365,45.77531815,,8.40E-12,,,,
2FGL J0132.8-1654,PointSource,23.21413994,-16.90192413,,1.84E-11,,,,
2FGL J0205.3-1657,PointSource,31.32927895,-16.96470642,,1.52E-11,,,,
2FGL J1937.2-3955,PointSource,294.319519,-39.93332672,,6.26E-12,,,,
2FGL J1942.9-3528,PointSource,295.737,-35.481,,5.79E-13,,,,
2FGL J1958.2-3848,PointSource,299.5536804,-38.8057251,,1.53E-11,,,,
2FGL J0250.6+1713,PointSource,42.66155243,17.2221489,,6.88E-14,,,,
2FGL J0257.9+2025c,PointSource,44.47985077,20.42259598,,3.73E-13,,,,
2FGL J0312.8+2013,PointSource,48.20304971,20.22824111,,1.29E-14,,,,
2FGL J0319.6+1849,PointSource,49.90940475,18.82659531,,4.77E-14,,,,
2FGL J0456.5+2658,PointSource,74.12565613,26.97235298,,3.01E-12,,,,
2FGL J0448.6-2118,PointSource,72.15943909,-21.30216026,,4.97E-13,,,,
2FGL J0457.0-2325,PointSource,74.26795197,-23.42714882,,2.87E-10,,,,
2FGL J0416.0-4355,PointSource,64.01242898,-43.93070519,,9.59E-13,,,,
2FGL J0437.3-4712,PointSource,69.32796478,-47.2071228,,1.21E-11,,,,
2FGL J1740.4-3054c,PointSource,265.1053772,-30.91148186,,6.22E-12,,,,
2FGL J1743.9-3039c,PointSource,265.9889526,-30.65373993,,1.89E-13,,,,
2FGL J1745.5-3028c,PointSource,266.3850403,-30.48214531,,2.40E-13,,,,
2FGL J1749.7-3134c,PointSource,267.435,-31.577,,2.10E-12,,,,
2FGL J1747.1-3000,PointSource,266.7884521,-30.01390648,,1.09E-11,,,,
2FGL J0922.7+0435,PointSource,140.6789246,4.595643044,,4.60E-13,,,,
2FGL J1958.4-3012,PointSource,299.619315,-30.21212956,,2.77E-14,,,,
2FGL J1959.6-2931,PointSource,299.9189453,-29.51904678,,5.18E-12,,,,
2FGL J0433.9-5726,PointSource,68.47772217,-57.44169617,,4.78E-14,,,,
2FGL J0506.7-5435,PointSource,76.69725037,-54.5933876,,1.67E-14,,,,
2FGL J1332.5-1255,PointSource,203.1386719,-12.92308044,,1.11E-11,,,,
2FGL J1337.7-1257,PointSource,204.4267578,-12.95479107,,5.60E-12,,,,
2FGL J2103.5-1112,PointSource,315.8961182,-11.2025528,,3.61E-13,,,,
2FGL J2051.0+3040e,DiffuseSource,312.75,30.67,1.65,3.62E-11,,,,
2FGL J2043.7+2743,PointSource,310.9470215,27.7241478,,6.01E-12,,,,
2FGL J2040.2-7109,PointSource,310.0578003,-71.15081024,,8.89E-14,,,,
2FGL J2042.8-7317,PointSource,310.7135925,-73.29941559,,2.84E-13,,,,
2FGL J0601.1-7037,PointSource,90.29545593,-70.62330627,,2.19E-11,,,,
2FGL J1745.6-2858,PointSource,266.4233704,-28.97856331,,3.73E-11,,,,
2FGL J1746.6-2851c,PointSource,266.6693025,-28.85865162,,9.83E-14,,,,
2FGL J1747.3-2825c,PointSource,266.8496399,-28.43134499,,6.60E-12,,,,
2FGL J1748.6-2913,PointSource,267.1633911,-29.23134804,,1.02E-11,,,,
2FGL J1341.3-2048,PointSource,205.3337097,-20.80224419,,5.87E-12,,,,
2FGL J1344.2-1723,PointSource,206.0683746,-17.39558983,,1.57E-11,,,,
2FGL J1902.5-6746,PointSource,285.6391907,-67.77571106,,3.84E-12,,,,
2FGL J1902.7-7053,PointSource,285.6815491,-70.89720154,,1.13E-12,,,,
2FGL J1919.5-7324,PointSource,289.883,-73.409,,4.71E-12,,,,
2FGL J1922.6-7454,PointSource,290.6620483,-74.90795898,,8.20E-14,,,,
2FGL J1359.4+5541,PointSource,209.8524017,55.68854904,,8.35E-12,,,,
2FGL J1420.2+5422,PointSource,215.0668793,54.37553024,,1.69E-12,,,,
2FGL J1437.1+5640,PointSource,219.2764667,56.67639185,,1.90E-14,,,,
2FGL J0758.0-2615c,PointSource,119.50103,-26.25671577,,1.93E-12,,,,
2FGL J0742.4-2821,PointSource,115.6243098,-28.36597324,,7.88E-12,,,,
2FGL J2343.6+3437,PointSource,355.9043884,34.62743759,,4.86E-15,,,,
2FGL J1940.8-6213,PointSource,295.2097473,-62.22607422,,3.48E-12,,,,
2FGL J0540.4+5822,PointSource,85.1074295,58.38193893,,6.57E-14,,,,
2FGL J0545.6+6018,PointSource,86.41068237,60.31423502,,1.65E-13,,,,
2FGL J1801.3-2326e,DiffuseSource,270.34,-23.44,0.39,4.14E-11,,,,
2FGL J1758.8-2402c,PointSource,269.7142639,-24.04537582,,2.90E-12,,,,
2FGL J1800.8-2400,PointSource,270.2033997,-24.01088333,,1.89E-13,,,,
2FGL J0745.9+8512,PointSource,116.4856338,85.20850372,,1.55E-14,,,,
2FGL J0930.4+8611,PointSource,142.6166427,86.19702671,,4.76E-13,,,,
2FGL J1849.7-4310,PointSource,282.4316101,-43.18196869,,5.64E-13,,,,
2FGL J1904.9-3720c,PointSource,286.2313232,-37.33379745,,5.86E-12,,,,
2FGL J1040.7+0614,PointSource,160.1819305,6.245893478,,7.63E-12,,,,
2FGL J0226.5-4444,PointSource,36.63223267,-44.73387527,,1.26E-14,,,,
2FGL J0238.2-3905,PointSource,39.56536865,-39.09640884,,3.76E-14,,,,
2FGL J0245.9-4652,PointSource,41.47774506,-46.8707428,,5.16E-11,,,,
2FGL J0103.5+5336,PointSource,15.89361954,53.60445023,,2.74E-14,,,,
2FGL J1032.6+3733,PointSource,158.1726532,37.56061172,,1.18E-12,,,,
2FGL J0045.3+2127,PointSource,11.33511902,21.4524094,,3.74E-13,,,,
2FGL J0047.9+2232,PointSource,11.99491491,22.53818141,,5.99E-12,,,,
2FGL J1323.0+2941,PointSource,200.7623749,29.69485664,,9.88E-13,,,,
2FGL J1332.7+2726,PointSource,203.1881866,27.44987869,,5.38E-13,,,,
2FGL J1830.1+0617,PointSource,277.5425798,6.292370642,,2.64E-12,,,,
2FGL J1846.4+0920,PointSource,281.6097717,9.338790894,,3.30E-12,,,,
2FGL J2108.6-1603,PointSource,317.159003,-16.06194299,,2.02E-12,,,,
2FGL J2120.6-1301,PointSource,320.1520691,-13.03011322,,2.46E-12,,,,
2FGL J2124.0-1513,PointSource,321.023,-15.223,,3.73E-12,,,,
2FGL J1826.3-1450,PointSource,276.5892334,-14.83699703,,4.88E-11,,,,
2FGL J1827.4-1445c,PointSource,276.8661499,-14.75453949,,6.87E-14,,,,
2FGL J1831.2-1518,PointSource,277.815585,-15.30273771,,1.27E-11,,,,
2FGL J0941.9-0755,PointSource,145.4904249,-7.928481459,,8.94E-14,,,,
2FGL J0953.1-0839,PointSource,148.2753906,-8.666570663,,4.48E-13,,,,
2FGL J1134.4-7415,PointSource,173.62,-74.26,,5.75E-13,,,,
2FGL J1240.6-7151,PointSource,190.1628876,-71.86603546,,6.36E-14,,,,
2FGL J1125.2+4933,PointSource,171.317,49.553,,2.20E-14,,,,
2FGL J1153.2+4935,PointSource,178.304627,49.59907552,,5.85E-12,,,,
2FGL J1208.8+5441,PointSource,182.2153473,54.69062042,,1.67E-11,,,,
2FGL J1245.1+5708,PointSource,191.2786713,57.13395691,,1.82E-13,,,,
2FGL J1248.2+5820,PointSource,192.0632629,58.34985733,,2.27E-12,,,,
2FGL J1231.1-6512,PointSource,187.7925262,-65.21189117,,4.64E-12,,,,
2FGL J1226.7-1331,PointSource,186.6757568,-13.52334581,,2.12E-13,,,,
2FGL J1238.1-1953,PointSource,189.5269775,-19.89155579,,4.87E-13,,,,
2FGL J1241.6-1457,PointSource,190.4050293,-14.95688057,,8.06E-14,,,,
2FGL J1231.2-1411,PointSource,187.8153687,-14.18683529,,2.44E-11,,,,
2FGL J1844.9-1116,PointSource,281.2408752,-11.27741432,,3.81E-11,,,,
2FGL J1304.3-4353,PointSource,196.0958557,-43.89588928,,1.04E-12,,,,
2FGL J1306.9-4028,PointSource,196.745224,-40.47071075,,1.35E-12,,,,
2FGL J1307.5-4300,PointSource,196.8991089,-43.00684357,,1.94E-13,,,,
2FGL J1834.7-0705c,PointSource,278.6929321,-7.096218109,,8.49E-13,,,,
2FGL J1835.5-0649,PointSource,278.8987732,-6.831170082,,9.73E-14,,,,
2FGL J1837.3-0700c,PointSource,279.3473206,-7.010921478,,7.94E-12,,,,
2FGL J0937.9-1434,PointSource,144.4791938,-14.57987494,,4.92E-14,,,,
2FGL J0939.1-1734,PointSource,144.7886047,-17.57902527,,1.46E-12,,,,
2FGL J0953.6-1504,PointSource,148.407196,-15.07740021,,3.14E-13,,,,
