RA,Dec,l,b,x,y
74.725,-69.51666667,,,,
74.48333333,-69.3,,,,
74.60833333,-69.11666667,,,,
73.96666667,-69.03333333,,,,
73.17083333,-69.01666667,,,,
72.25833333,-68.9,,,,
71.83333333,-69.05,,,,
71.74166667,-69.43333333,,,,
72.30833333,-69.51666667,,,,
73.45833333,-69.78333333,,,,
74.22916667,-69.76666667,,,,
74.725,-69.51666667,,,,
