name,RA,Dec,l,b,x,y
2FAV?J0639+05.8,99.875,5.85,,,,
2FAV?J1751-32.5,267.75,-32.58333333,,,,
2FAV?J0807-05.7,121.9,-5.733333333,,,,
2FAV?J0501-01.9,75.3,-1.983333333,,,,
2FAV?J2134-01.8,323.525,-1.883333333,,,,
2FAV?J0618-70.8,94.675,-70.88333333,,,,
2FAV?J0216+35.7,34.1,35.76666667,,,,
2FAV?J1104+38.2,166.1,38.2,,,,
2FAV?J0830+24.1,127.725,24.18333333,,,,
2FAV?J2005+77.8,301.475,77.86666667,,,,
2FAV?J2141-64.1,325.4,-64.18333333,,,,
2FAV?J0033-41.3,8.45,-41.31666667,,,,
2FAV?J1348+44.5,207.15,44.51666667,,,,
2FAV?J0505-04.3,76.45,-4.316666667,,,,
2FAV?J0916+38.9,139.1,38.95,,,,
2FAV?J0451-46.8,72.95,-46.86666667,,,,
2FAV?J0501-04.7,75.4,-4.733333333,,,,
2FAV?J0223+37.2,35.925,37.2,,,,
2FAV?J0102+42.2,15.65,42.28333333,,,,
2FAV?J1645+26.2,251.35,26.26666667,,,,
2FAV?J0607-08.5,92,-8.5,,,,
2FAV?J1454-37.7,223.6,-37.76666667,,,,
2FAV?J0510+18.0,77.5,18.01666667,,,,
2FAV?J0210+72.4,32.675,72.45,,,,
2FAV?J2031-41.2,307.85,-41.21666667,,,,
2FAV?J0449+63.5,72.325,63.51666667,,,,
2FAV?J0037+18.5,9.35,18.51666667,,,,
2FAV?J1210-37.7,182.525,-37.73333333,,,,
2FAV?J0320-59.6,50.1,-59.63333333,,,,
2FAV?J0137-24.6,24.45,-24.66666667,,,,
2FAV?J0324+34.2,51.15,34.25,,,,
2FAV?J2012+46.4,303.075,46.48333333,,,,
2FAV?J1539+28.3,234.85,28.38333333,,,,
2FAV?J0948+00.3,147.2,0.316666667,,,,
2FAV?J1434+19.8,218.7,19.81666667,,,,
2FAV?J2152-30.4,328,-30.46666667,,,,
2FAV?J0019+73.4,4.975,73.48333333,,,,
2FAV?J1517-24.3,229.4,-24.36666667,,,,
2FAV?J0733-54.7,113.375,-54.76666667,,,,
2FAV?J1535+37.7,233.975,37.71666667,,,,
