RA,Dec,mag,x,y,x0,y0
39.50333333,7.695277778,6.39,,,,
17.55,-8.906111111,6.4,,,,
21.61375,-0.398611111,6.41,,,,
7.087916667,-20.335,6.43,,,,
0.782083333,-24.14527778,6.44,,,,
4.385833333,-19.05111111,6.45,,,,
9.0125,-14.97361111,6.45,,,,
37,1.960833333,6.45,,,,
4.674166667,-8.052777778,6.46,,,,
13.30166667,-24.77694444,6.46,,,,
4.177083333,-20.21055556,6.47,,,,
11.42375,-16.42416667,6.47,,,,
10.11916667,-16.51694444,6.49,,,,
20.645,-0.449722222,6.49,,,,
34.92,-4.345555556,6.5,,,,
33.86791667,-9.465555556,6.55,,,,
23.26458333,-9.014722222,6.59,,,,
37.48083333,-22.68277778,6.77,,,,
0.530416667,-14.67611111,7.1,,,,
