RA,Dec,l,b,x,y
53.425,58.53333333,,,,
53.67083333,59.96666667,,,,
52.40416667,60.83333333,,,,
48.48333333,61.26666667,,,,
46.44583333,63.01666667,,,,
43.325,63.86666667,,,,
35.00833333,64.13333333,,,,
33.0875,64.4,,,,
31.07083333,65.11666667,,,,
26.90833333,64.86666667,,,,
25.60416667,64.71666667,,,,
20.1,65.35,,,,
14.34166667,65.01666667,,,,
