RA,Dec,l,b,x,y
340.2833333,65.23333333,,,,
336.7625,65.36666667,,,,
335.625,65.08333333,,,,
334.6833333,65.2,,,,
334.4416667,66.41666667,,,,
333.1208333,66.75,,,,
330.5,66.23333333,,,,
329.0666667,64.96666667,,,,
328.0875,63.45,,,,
326.3041667,62.71666667,,,,
323.8583333,62.4,,,,
321.4583333,61.66666667,,,,
319.95,60.95,,,,
